total count,percent of total,activties count,percent of activities,tokens,n_gram
9,0.000020,9,0.000175,1000x,1grams
9,0.000020,9,0.000175,started,1grams
9,0.000020,9,0.000175,今から間に合うかわかりませんがあ,1grams
9,0.000020,9,0.000175,#japan,1grams
9,0.000020,9,0.000175,presencia,1grams
9,0.000020,8,0.000156,jenama,1grams
9,0.000020,7,0.000136,slowly,1grams
9,0.000020,9,0.000175,monogrammed,1grams
9,0.000020,9,0.000175,aging,1grams
9,0.000020,9,0.000175,#ourvintagehour,1grams
9,0.000020,9,0.000175,mv公開,1grams
9,0.000020,9,0.000175,pasará,1grams
9,0.000020,9,0.000175,neck,1grams
9,0.000020,9,0.000175,かっこいいperfume,1grams
9,0.000020,9,0.000175,esencia,1grams
9,0.000020,9,0.000175,poomrmrp8x,1grams
9,0.000020,9,0.000175,estos,1grams
9,0.000020,9,0.000175,fcmmu0ovxr,1grams
9,0.000020,9,0.000175,sophisticated,1grams
9,0.000020,9,0.000175,chris,1grams
9,0.000020,9,0.000175,プリキュア,1grams
9,0.000020,9,0.000175,#RLPoloBlue,1grams
9,0.000020,8,0.000156,karl,1grams
9,0.000020,9,0.000175,お願いします,1grams
9,0.000020,8,0.000156,print,1grams
9,0.000020,9,0.000175,mar29b,1grams
9,0.000020,9,0.000175,mirror,1grams
9,0.000020,9,0.000175,hazrat,1grams
9,0.000020,9,0.000175,عنا٠٠,1grams
9,0.000020,9,0.000175,#アメトーーク,1grams
9,0.000020,9,0.000175,الستر,1grams
9,0.000020,6,0.000117,request,1grams
9,0.000020,9,0.000175,taking,1grams
9,0.000020,9,0.000175,reais,1grams
9,0.000020,9,0.000175,italian,1grams
9,0.000020,9,0.000175,ゲスの極み乙女,1grams
9,0.000020,9,0.000175,povo,1grams
9,0.000020,9,0.000175,10th,1grams
9,0.000020,9,0.000175,たくさんのぱふゅクラさんと繋がりたいので,1grams
9,0.000020,9,0.000175,@LampworkBench,1grams
9,0.000020,7,0.000136,splendor,1grams
9,0.000020,8,0.000156,braço,1grams
9,0.000020,9,0.000175,sheds,1grams
9,0.000020,7,0.000136,liquid,1grams
9,0.000020,9,0.000175,terá,1grams
9,0.000020,9,0.000175,وابعدن,1grams
9,0.000020,9,0.000175,outside,1grams
9,0.000020,9,0.000175,@YamisoriaR,1grams
9,0.000020,9,0.000175,zbflgevbml,1grams
9,0.000020,9,0.000175,reino,1grams
9,0.000020,9,0.000175,wouldn,1grams
9,0.000020,9,0.000175,@notRonaIdo,1grams
9,0.000020,9,0.000175,#AliciaMachado,1grams
9,0.000020,9,0.000175,cigarrillo,1grams
9,0.000020,9,0.000175,القرآن,1grams
9,0.000020,9,0.000175,#histfic,1grams
9,0.000020,9,0.000175,mmjzdyjdph,1grams
9,0.000020,9,0.000175,هيستوري1969,1grams
9,0.000020,9,0.000175,歌詞付き,1grams
9,0.000020,9,0.000175,budoukaaaaaaaaaan,1grams
9,0.000020,9,0.000175,bacon,1grams
9,0.000020,9,0.000175,brought,1grams
9,0.000020,9,0.000175,funny,1grams
9,0.000020,9,0.000175,@theCandidDiva,1grams
9,0.000020,9,0.000175,#forher,1grams
9,0.000020,9,0.000175,@Saly_staff,1grams
9,0.000020,9,0.000175,@CitouLH,1grams
9,0.000020,9,0.000175,と感謝の言葉も,1grams
9,0.000020,9,0.000175,@unpon,1grams
9,0.000020,9,0.000175,perfume好きの方rt,1grams
9,0.000020,9,0.000175,course,1grams
9,0.000020,9,0.000175,saly,1grams
9,0.000020,9,0.000175,prima,1grams
9,0.000020,9,0.000175,hmkmarugangina,1grams
9,0.000020,9,0.000175,esses,1grams
9,0.000020,9,0.000175,unveils,1grams
9,0.000020,9,0.000175,@MurioFayt,1grams
9,0.000020,9,0.000175,@OsamahAkram,1grams
9,0.000020,9,0.000175,monthly,1grams
9,0.000020,9,0.000175,balls,1grams
9,0.000020,9,0.000175,#パフューム,1grams
9,0.000020,9,0.000175,والأناقة,1grams
9,0.000020,9,0.000175,@Madonna,1grams
9,0.000020,9,0.000175,@my_Perfume5,1grams
9,0.000020,9,0.000175,@gagandharamgarh,1grams
9,0.000020,9,0.000175,وأرزقن,1grams
9,0.000020,9,0.000175,berry,1grams
9,0.000020,9,0.000175,word,1grams
9,0.000020,9,0.000175,@Socially_FLY,1grams
9,0.000020,9,0.000175,@granadatheater,1grams
9,0.000020,9,0.000175,関ジャニ,1grams
9,0.000020,9,0.000175,steam,1grams
9,0.000020,9,0.000175,exile,1grams
9,0.000020,9,0.000175,salir,1grams
9,0.000020,9,0.000175,mercado,1grams
9,0.000020,9,0.000175,haikyuu,1grams
9,0.000020,9,0.000175,dying,1grams
9,0.000020,9,0.000175,#かしゆか,1grams
9,0.000020,9,0.000175,notice,1grams
9,0.000020,9,0.000175,perfume特集4曲目,1grams
9,0.000020,9,0.000175,@harpersbazaarus,1grams
9,0.000020,9,0.000175,اللهـم,1grams
9,0.000020,9,0.000175,early,1grams
9,0.000020,9,0.000175,数々のアーティストの聖地,1grams
9,0.000020,9,0.000175,yaku,1grams
9,0.000020,9,0.000175,#パフュクラさんとつながりたい,1grams
9,0.000020,9,0.000175,ファンクラブ第一次先行当選,1grams
9,0.000020,9,0.000175,サンストリート亀戸閉館,1grams
9,0.000020,9,0.000175,headache,1grams
9,0.000020,9,0.000175,yamano,1grams
9,0.000020,9,0.000175,mega,1grams
9,0.000020,9,0.000175,@jttmwjpjdjt,1grams
9,0.000020,9,0.000175,senhor,1grams
9,0.000020,7,0.000136,#SouthernJoyCandles,1grams
9,0.000020,9,0.000175,playlist,1grams
9,0.000020,9,0.000175,aqua,1grams
9,0.000020,9,0.000175,crushed,1grams
9,0.000020,9,0.000175,warmer,1grams
9,0.000020,9,0.000175,connects,1grams
9,0.000020,9,0.000175,الذكر,1grams
9,0.000020,8,0.000156,saio,1grams
9,0.000020,9,0.000175,three,1grams
9,0.000020,9,0.000175,aumento,1grams
9,0.000020,9,0.000175,@leandro_bica,1grams
9,0.000020,9,0.000175,switch,1grams
9,0.000020,9,0.000175,fullsize,1grams
9,0.000020,9,0.000175,@perfume_ani,1grams
9,0.000020,9,0.000175,ألقاك,1grams
9,0.000020,9,0.000175,وأجعل,1grams
9,0.000020,9,0.000175,running,1grams
9,0.000020,9,0.000175,parar,1grams
9,0.000020,9,0.000175,#992,1grams
9,0.000020,9,0.000175,vjnkfuptrl,1grams
9,0.000020,9,0.000175,celular,1grams
9,0.000020,9,0.000175,pernah,1grams
9,0.000020,9,0.000175,andar,1grams
9,0.000020,9,0.000175,@fandelboludeo,1grams
9,0.000020,8,0.000156,italy,1grams
9,0.000020,9,0.000175,serio,1grams
9,0.000020,9,0.000175,h82210mdph,1grams
9,0.000020,9,0.000175,お届け中ですー,1grams
9,0.000020,9,0.000175,沢山の人に見て欲しい,1grams
9,0.000020,9,0.000175,handwriting,1grams
9,0.000020,9,0.000175,m06tm5xwgl,1grams
9,0.000020,9,0.000175,lsxo,1grams
9,0.000020,9,0.000175,jtq5nbuuno,1grams
9,0.000020,9,0.000175,expressive,1grams
9,0.000020,9,0.000175,stink,1grams
9,0.000020,9,0.000175,suena,1grams
9,0.000020,9,0.000175,donald,1grams
9,0.000020,7,0.000136,vestido,1grams
9,0.000020,9,0.000175,manera,1grams
9,0.000020,9,0.000175,maior,1grams
9,0.000020,9,0.000175,plastic,1grams
9,0.000020,9,0.000175,tarts,1grams
9,0.000020,9,0.000175,shimmer,1grams
9,0.000020,8,0.000156,valley,1grams
9,0.000020,9,0.000175,calls,1grams
9,0.000020,9,0.000175,@akicaro,1grams
9,0.000020,9,0.000175,@mini_tana,1grams
9,0.000020,9,0.000175,double,1grams
9,0.000020,9,0.000175,dapat,1grams
9,0.000020,9,0.000175,distinctive,1grams
9,0.000020,9,0.000175,naverまとめ,1grams
9,0.000020,9,0.000175,choices,1grams
8,0.000018,8,0.000156,locket,1grams
8,0.000018,8,0.000156,الجسد,1grams
8,0.000018,8,0.000156,#DVD化して欲しい人RT,1grams
8,0.000018,8,0.000156,vidro,1grams
8,0.000018,8,0.000156,#NMEvents,1grams
8,0.000018,8,0.000156,@non_0215A_chan,1grams
8,0.000018,8,0.000156,#booklovers,1grams
8,0.000018,8,0.000156,imposter,1grams
8,0.000018,8,0.000156,shawn,1grams
8,0.000018,8,0.000156,サプライズ登場に広瀬すず,1grams
8,0.000018,8,0.000156,desejo,1grams
8,0.000018,2,0.000039,ローマに通ず,1grams
8,0.000018,8,0.000156,creas,1grams
8,0.000018,8,0.000156,posible,1grams
8,0.000018,8,0.000156,いよいよ来週入荷,1grams
8,0.000018,8,0.000156,@Taekookndo,1grams
8,0.000018,8,0.000156,本人も認めた,1grams
8,0.000018,8,0.000156,@tosho_boy,1grams
8,0.000018,7,0.000136,chai,1grams
8,0.000018,8,0.000156,それに先立って元楽で並んでいたとき,1grams
8,0.000018,8,0.000156,roubam,1grams
8,0.000018,8,0.000156,maker,1grams
8,0.000018,8,0.000156,thats,1grams
8,0.000018,4,0.000078,共感されるかな,1grams
8,0.000018,8,0.000156,@TheGymGroup,1grams
8,0.000018,8,0.000156,grudado,1grams
8,0.000018,8,0.000156,falso,1grams
8,0.000018,8,0.000156,salesman,1grams
8,0.000018,8,0.000156,jvweywe8bs,1grams
8,0.000018,8,0.000156,primavera,1grams
8,0.000018,8,0.000156,historical,1grams
8,0.000018,8,0.000156,amanhã,1grams
8,0.000018,8,0.000156,kztt2m2ugn,1grams
8,0.000018,8,0.000156,#香りの紹介,1grams
8,0.000018,8,0.000156,sadie,1grams
8,0.000018,8,0.000156,@twzdead,1grams
8,0.000018,8,0.000156,lavar,1grams
8,0.000018,8,0.000156,kkkkkkk,1grams
8,0.000018,8,0.000156,lounge,1grams
8,0.000018,8,0.000156,セラミクロニ,1grams
8,0.000018,8,0.000156,p29pxdmati,1grams
8,0.000018,8,0.000156,ring,1grams
8,0.000018,8,0.000156,اورينتال,1grams
8,0.000018,8,0.000156,吉高由里子,1grams
8,0.000018,8,0.000156,الـلهم,1grams
8,0.000018,8,0.000156,lembrei,1grams
8,0.000018,8,0.000156,#milejpn,1grams
8,0.000018,5,0.000097,baralhas,1grams
8,0.000018,7,0.000136,horse,1grams
8,0.000018,8,0.000156,smart,1grams
8,0.000018,8,0.000156,bolso,1grams
8,0.000018,8,0.000156,simmer,1grams
8,0.000018,8,0.000156,perfumeで,1grams
8,0.000018,8,0.000156,@quethlin,1grams
8,0.000018,7,0.000136,michael,1grams
8,0.000018,8,0.000156,galera,1grams
8,0.000018,8,0.000156,@snows_perfume,1grams
8,0.000018,6,0.000117,tobacco,1grams
8,0.000018,8,0.000156,parto,1grams
8,0.000018,8,0.000156,8万回再生,1grams
8,0.000018,8,0.000156,詳細はこちら,1grams
8,0.000018,8,0.000156,kissed,1grams
8,0.000018,8,0.000156,halston,1grams
8,0.000018,8,0.000156,@VeryCrazyWorld,1grams
8,0.000018,8,0.000156,digo,1grams
8,0.000018,4,0.000078,izal,1grams
8,0.000018,8,0.000156,puts,1grams
8,0.000018,8,0.000156,basic,1grams
8,0.000018,8,0.000156,carta,1grams
8,0.000018,8,0.000156,#JenniferLopez,1grams
8,0.000018,8,0.000156,aeswadmgin,1grams
8,0.000018,8,0.000156,dicho,1grams
8,0.000018,8,0.000156,のクオリティが高すぎる,1grams
8,0.000018,7,0.000136,group,1grams
8,0.000018,8,0.000156,kkkkkkkkk,1grams
8,0.000018,8,0.000156,performance,1grams
8,0.000018,8,0.000156,lilistravelplan,1grams
8,0.000018,8,0.000156,ご協力お願いします,1grams
8,0.000018,8,0.000156,5sos,1grams
8,0.000018,8,0.000156,@matomenaver,1grams
8,0.000018,4,0.000078,日本テレビ,1grams
8,0.000018,8,0.000156,carly,1grams
8,0.000018,8,0.000156,perfumeコピーユニット,1grams
8,0.000018,8,0.000156,peguei,1grams
8,0.000018,8,0.000156,llevar,1grams
8,0.000018,8,0.000156,seguro,1grams
8,0.000018,8,0.000156,@neimanmarcus,1grams
8,0.000018,8,0.000156,lume,1grams
8,0.000018,8,0.000156,copao,1grams
8,0.000018,8,0.000156,フレッシュなシトラスの香りを感じてみませんか,1grams
8,0.000018,8,0.000156,hrtcjnfxmj,1grams
8,0.000018,8,0.000156,zeal,1grams
8,0.000018,7,0.000136,esperar,1grams
8,0.000018,8,0.000156,vietnam,1grams
8,0.000018,8,0.000156,などなど,1grams
8,0.000018,8,0.000156,@PensarDeChicas,1grams
8,0.000018,8,0.000156,g8r8udbwae,1grams
8,0.000018,8,0.000156,残り約三ヶ月,1grams
8,0.000018,8,0.000156,rtしたパフュクラさん全員フォローする,1grams
8,0.000018,8,0.000156,ruffle,1grams
8,0.000018,8,0.000156,スペシャル抽選会開催決定,1grams
8,0.000018,8,0.000156,@aphradity,1grams
8,0.000018,7,0.000136,elixir,1grams
8,0.000018,8,0.000156,مونت,1grams
8,0.000018,8,0.000156,attend,1grams
8,0.000018,7,0.000136,banyak,1grams
8,0.000018,8,0.000156,الدين,1grams
8,0.000018,8,0.000156,150m,1grams
8,0.000018,8,0.000156,الكلاسيكية,1grams
8,0.000018,8,0.000156,cheiros,1grams
8,0.000018,8,0.000156,特集記事,1grams
8,0.000018,8,0.000156,blossoms,1grams
8,0.000018,8,0.000156,besé,1grams
8,0.000018,8,0.000156,l3vxaqtcys,1grams
8,0.000018,8,0.000156,repellent,1grams
8,0.000018,8,0.000156,町田タワレコ,1grams
8,0.000018,8,0.000156,tasted,1grams
8,0.000018,8,0.000156,افينتوس,1grams
8,0.000018,8,0.000156,versche,1grams
8,0.000018,8,0.000156,بورهوم,1grams
8,0.000018,8,0.000156,زهري,1grams
8,0.000018,8,0.000156,atelier,1grams
8,0.000018,8,0.000156,pronto,1grams
8,0.000018,5,0.000097,aonde,1grams
8,0.000018,8,0.000156,españa,1grams
8,0.000018,8,0.000156,abraçar,1grams
8,0.000018,8,0.000156,bala,1grams
8,0.000018,8,0.000156,sellers,1grams
8,0.000018,8,0.000156,subtle,1grams
8,0.000018,4,0.000078,shaila,1grams
8,0.000018,8,0.000156,cold,1grams
8,0.000018,4,0.000078,kurangin,1grams
8,0.000018,7,0.000136,speed,1grams
8,0.000018,8,0.000156,元大統領もノリノリです,1grams
8,0.000018,8,0.000156,feather,1grams
8,0.000018,8,0.000156,新歓フェスで配布するチラシが完成しました,1grams
8,0.000018,8,0.000156,uses,1grams
8,0.000018,8,0.000156,u5j5bhnfca,1grams
8,0.000018,8,0.000156,lqj4gi1hlf,1grams
8,0.000018,8,0.000156,彼氏募集中,1grams
8,0.000018,8,0.000156,امبليم,1grams
8,0.000018,8,0.000156,ricky,1grams
8,0.000018,8,0.000156,@dupasseaupresen,1grams
8,0.000018,8,0.000156,明日発売,1grams
8,0.000018,8,0.000156,9jekvb2syf,1grams
8,0.000018,8,0.000156,وتوبةقبل,1grams
8,0.000018,6,0.000117,gastei,1grams
8,0.000018,8,0.000156,encontrar,1grams
8,0.000018,8,0.000156,ship,1grams
8,0.000018,8,0.000156,aparece,1grams
8,0.000018,8,0.000156,n6jybllarm,1grams
8,0.000018,8,0.000156,effort,1grams
8,0.000018,8,0.000156,082277790099,1grams
8,0.000018,8,0.000156,victorias,1grams
8,0.000018,8,0.000156,victorian,1grams
8,0.000018,8,0.000156,marijuana,1grams
8,0.000018,8,0.000156,mubarak,1grams
8,0.000018,8,0.000156,hctalxzkon,1grams
8,0.000018,8,0.000156,deluxe,1grams
8,0.000018,8,0.000156,黄山奈央,1grams
8,0.000018,8,0.000156,@hiro88x,1grams
8,0.000018,8,0.000156,今号もやります,1grams
8,0.000018,8,0.000156,handbag,1grams
8,0.000018,8,0.000156,zorra,1grams
8,0.000018,8,0.000156,pues,1grams
8,0.000018,8,0.000156,زيادة,1grams
8,0.000018,8,0.000156,bundle,1grams
8,0.000018,8,0.000156,επώνυμα,1grams
8,0.000018,7,0.000136,cinta,1grams
8,0.000018,8,0.000156,banda,1grams
8,0.000018,8,0.000156,canines,1grams
8,0.000018,8,0.000156,blingisthenewblack,1grams
8,0.000018,8,0.000156,primeiro,1grams
8,0.000018,8,0.000156,primeira,1grams
8,0.000018,8,0.000156,4q0ew7odxq,1grams
8,0.000018,8,0.000156,coupl,1grams
8,0.000018,7,0.000136,#cosmetics,1grams
8,0.000018,8,0.000156,rato,1grams
8,0.000018,4,0.000078,パフュクラ,1grams
8,0.000018,8,0.000156,corporal,1grams
8,0.000018,8,0.000156,pones,1grams
8,0.000018,8,0.000156,بلانك,1grams
8,0.000018,8,0.000156,スペシャル抽選会がマルビル店でも実施決定,1grams
8,0.000018,8,0.000156,歌手の宮野真守さんからコメントを頂きました,1grams
8,0.000018,8,0.000156,ちゃんの誕生日は2月15日,1grams
8,0.000018,2,0.000039,wthout,1grams
8,0.000018,8,0.000156,refreshing,1grams
8,0.000018,8,0.000156,#perfumery,1grams
8,0.000018,8,0.000156,futuristic,1grams
8,0.000018,8,0.000156,chama,1grams
8,0.000018,8,0.000156,好きなのあったらrt,1grams
8,0.000018,8,0.000156,four,1grams
8,0.000018,8,0.000156,lwqifxxulr,1grams
8,0.000018,8,0.000156,パスピエ,1grams
8,0.000018,8,0.000156,tempting,1grams
8,0.000018,8,0.000156,ファイナルライブ,1grams
8,0.000018,8,0.000156,وصحة,1grams
8,0.000018,8,0.000156,644円,1grams
8,0.000018,8,0.000156,#ミュージック,1grams
8,0.000018,8,0.000156,lençol,1grams
8,0.000018,8,0.000156,@Perfume_131,1grams
8,0.000018,8,0.000156,504jxt8is4,1grams
8,0.000018,8,0.000156,詳細はこちらをチェック,1grams
8,0.000018,8,0.000156,アルバム発売記念特設サイト,1grams
8,0.000018,6,0.000117,narcisse,1grams
8,0.000018,8,0.000156,نـسـألـك,1grams
8,0.000018,5,0.000097,esqueça,1grams
8,0.000018,8,0.000156,harry,1grams
8,0.000018,8,0.000156,hablaban,1grams
8,0.000018,8,0.000156,aloha,1grams
8,0.000018,8,0.000156,心のスポーツ,1grams
8,0.000018,8,0.000156,preguntar,1grams
8,0.000018,8,0.000156,وبركة,1grams
8,0.000018,8,0.000156,scratch,1grams
8,0.000018,8,0.000156,@Perfume_03281,1grams
8,0.000018,8,0.000156,sixth,1grams
8,0.000018,8,0.000156,#XXI,1grams
8,0.000018,8,0.000156,@perfumefan_fan,1grams
8,0.000018,8,0.000156,decay,1grams
8,0.000018,8,0.000156,gently,1grams
8,0.000018,8,0.000156,#Men,1grams
8,0.000018,8,0.000156,dejado,1grams
8,0.000018,8,0.000156,@janmoran,1grams
8,0.000018,8,0.000156,#gift,1grams
8,0.000018,8,0.000156,distração,1grams
8,0.000018,8,0.000156,highly,1grams
8,0.000018,8,0.000156,restos,1grams
8,0.000018,8,0.000156,falou,1grams
8,0.000018,8,0.000156,darle,1grams
8,0.000018,8,0.000156,fuder,1grams
8,0.000018,8,0.000156,invisível,1grams
8,0.000018,8,0.000156,boxed,1grams
8,0.000018,8,0.000156,illustration,1grams
8,0.000018,8,0.000156,months,1grams
8,0.000018,8,0.000156,volverás,1grams
8,0.000018,8,0.000156,brothers,1grams
8,0.000018,8,0.000156,#映画館で号泣した人RT,1grams
8,0.000018,8,0.000156,grateful,1grams
8,0.000018,8,0.000156,bear,1grams
8,0.000018,8,0.000156,acordei,1grams
8,0.000018,8,0.000156,willow,1grams
8,0.000018,8,0.000156,rm150,1grams
8,0.000018,8,0.000156,kqouvbvmtu,1grams
8,0.000018,7,0.000136,jovan,1grams
8,0.000018,8,0.000156,ojalá,1grams
8,0.000018,8,0.000156,@akinyemz,1grams
8,0.000018,8,0.000156,αρώματα,1grams
8,0.000018,8,0.000156,lingers,1grams
8,0.000018,8,0.000156,booth,1grams
8,0.000018,8,0.000156,brooch,1grams
8,0.000018,8,0.000156,期間限定公式instagramオープン,1grams
8,0.000018,8,0.000156,tira,1grams
8,0.000018,8,0.000156,grab,1grams
8,0.000018,7,0.000136,pagi,1grams
8,0.000018,8,0.000156,vdyer1obhm,1grams
8,0.000018,8,0.000156,laberintos,1grams
8,0.000018,8,0.000156,mine,1grams
8,0.000018,8,0.000156,voyage,1grams
8,0.000018,8,0.000156,website,1grams
8,0.000018,8,0.000156,vende,1grams
8,0.000018,8,0.000156,dreams,1grams
8,0.000018,8,0.000156,vesti,1grams
8,0.000018,8,0.000156,caudalie,1grams
8,0.000018,8,0.000156,preguntó,1grams
8,0.000018,8,0.000156,recorría,1grams
8,0.000018,8,0.000156,@gukbwi,1grams
8,0.000018,8,0.000156,então,1grams
8,0.000018,8,0.000156,#new,1grams
8,0.000018,7,0.000136,romantic,1grams
8,0.000018,8,0.000156,minutos,1grams
8,0.000018,8,0.000156,done,1grams
8,0.000018,8,0.000156,fazendo,1grams
8,0.000018,8,0.000156,simply,1grams
8,0.000018,8,0.000156,achei,1grams
8,0.000018,8,0.000156,claro,1grams
8,0.000018,8,0.000156,@Clock0620,1grams
8,0.000018,8,0.000156,entender,1grams
8,0.000018,8,0.000156,#japanese,1grams
8,0.000018,8,0.000156,@FM802_PR,1grams
8,0.000018,8,0.000156,#vintage,1grams
8,0.000018,8,0.000156,@zaty264,1grams
8,0.000018,8,0.000156,viejo,1grams
8,0.000018,8,0.000156,pattern,1grams
8,0.000018,8,0.000156,إنـا,1grams
8,0.000018,8,0.000156,スーパーライブ2015,1grams
8,0.000018,8,0.000156,警備係員の方が,1grams
8,0.000018,8,0.000156,preview,1grams
8,0.000018,8,0.000156,8n31cxxqli,1grams
8,0.000018,8,0.000156,teen,1grams
8,0.000018,8,0.000156,@ReflexivoEs,1grams
8,0.000018,8,0.000156,copo,1grams
8,0.000018,8,0.000156,bommm,1grams
8,0.000018,8,0.000156,なので215rt目指したいと思います,1grams
8,0.000018,8,0.000156,eucalyptus,1grams
8,0.000018,8,0.000156,seems,1grams
8,0.000018,8,0.000156,interesante,1grams
8,0.000018,8,0.000156,@musicnews_shade,1grams
8,0.000018,8,0.000156,esperes,1grams
8,0.000018,8,0.000156,@taixfora,1grams
8,0.000018,8,0.000156,homage,1grams
8,0.000018,8,0.000156,@whOJdbouGEQrGx6,1grams
8,0.000018,8,0.000156,5bfwnuklx0,1grams
8,0.000018,8,0.000156,#art,1grams
8,0.000018,8,0.000156,وشهادة,1grams
8,0.000018,8,0.000156,gsojtaoxgf,1grams
8,0.000018,8,0.000156,かなりカワイイ,1grams
8,0.000018,8,0.000156,poesía,1grams
8,0.000018,7,0.000136,wala,1grams
8,0.000018,8,0.000156,#RTした人で気になったらフォローする,1grams
8,0.000018,8,0.000156,gasto,1grams
8,0.000018,8,0.000156,sweat,1grams
8,0.000018,8,0.000156,olvidaste,1grams
8,0.000018,8,0.000156,hera,1grams
8,0.000018,8,0.000156,hold,1grams
8,0.000018,8,0.000156,@parisreview,1grams
8,0.000018,8,0.000156,アルバムのベストセラーリストをご覧ください,1grams
8,0.000018,8,0.000156,esto,1grams
8,0.000018,8,0.000156,と話していたのを小耳に,1grams
8,0.000018,8,0.000156,αυθεντικά,1grams
8,0.000018,8,0.000156,maconha,1grams
8,0.000018,6,0.000117,floor,1grams
8,0.000018,8,0.000156,along,1grams
8,0.000018,8,0.000156,vials,1grams
8,0.000018,8,0.000156,regalar,1grams
8,0.000018,8,0.000156,桃山奈央,1grams
8,0.000018,8,0.000156,social,1grams
8,0.000018,8,0.000156,supercilious,1grams
8,0.000018,8,0.000156,@InStyle,1grams
8,0.000018,8,0.000156,perfumeもここでイベントをやる話があったが,1grams
8,0.000018,8,0.000156,antiperspirant,1grams
8,0.000018,8,0.000156,currently,1grams
8,0.000018,8,0.000156,manjares,1grams
8,0.000018,8,0.000156,@Gina_Liano,1grams
8,0.000018,8,0.000156,moschino,1grams
8,0.000018,8,0.000156,タワレコ広島店も対象店舗です,1grams
8,0.000018,8,0.000156,スケジュールが合わなかった,1grams
8,0.000018,7,0.000136,allure,1grams
8,0.000018,8,0.000156,rouge,1grams
8,0.000018,8,0.000156,onewfl44bo,1grams
8,0.000018,8,0.000156,benzophenone,1grams
8,0.000018,8,0.000156,rule,1grams
8,0.000018,8,0.000156,泣きそうです,1grams
8,0.000018,8,0.000156,popはもちろんラブライブ,1grams
