number of times tweeting, user_id
1, 86141893
1, 2614743708
1, 53205544
1, 1077722137
1, 3064278136
1, 2358653017
1, 4659500732
1, 3020953563
1, 466033309
1, 2958817763
1, 38266166
1, 1069199058
1, 91610325
1, 1331879636
1, 3970720572
1, 248434161
1, 3622811657
1, 449794038
1, 807683060
1, 340487019
1, 2376747240
1, 67623033
1, 3371477253
1, 3039926734
1, 2247466823
1, 335938641
1, 3221764404
1, 2270399927
1, 84681448
1, 3977298077
1, 4302085048
1, 2854470396
1, 1583807850
1, 335804865
1, 2820214826
1, 3068022395
1, 2188463850
1, 2388239941
1, 628087976
1, 4549188435
1, 714597587844784129
1, 468285169
1, 301780193
1, 3397651791
1, 186631685
1, 407383789
1, 496598426
1, 3042752593
1, 925652064
1, 2500018614
1, 920466415
1, 1244412379
1, 399872827
1, 593358102
1, 37639613
1, 1217036725
1, 2607582145
1, 1537754281
1, 1967357833
1, 2460874752
1, 2617117476
1, 2169084266
1, 321045088
1, 917048521
1, 918394974
1, 2156312421
1, 150427824
1, 297878771
1, 3307178325
1, 213015761
1, 3317681582
1, 193336990
1, 241380715
1, 3101445210
1, 865379826
1, 67666903
1, 2967485066
1, 2757889637
1, 21325296
1, 3007107130
1, 495902693
1, 126202157
1, 1151976349
1, 2903209888
1, 168600109
1, 2790250493
1, 3247244057
1, 1268472308
1, 2444889624
1, 523973919
1, 3237740538
1, 4833798039
1, 550592704
1, 2737867924
1, 66386127
1, 714626458124038144
1, 1436297162
1, 714990673942827008
1, 711943505900232704
1, 253281175
1, 2443828669
1, 200345875
1, 258157146
1, 168375839
1, 428537551
1, 2347842751
1, 636072854
1, 341584399
1, 3317691535
1, 360227740
1, 3076334997
1, 628157626
1, 3026650412
1, 1668364987
1, 3281740568
1, 3021802854
1, 172753377
1, 3177002448
1, 1700710129
1, 1930792987
1, 328388842
1, 187497751
1, 85645625
1, 2298157338
1, 1557522020
1, 1335201048
1, 3403039553
1, 626816293
1, 3809988681
1, 2444548998
1, 54918167
1, 1141051050
1, 3287171840
1, 2831613818
1, 586830024
1, 3578634135
1, 3327979156
1, 2409743429
1, 1539903468
1, 2990838437
1, 1123452668
1, 184582000
1, 135985214
1, 2225776825
1, 2475658106
1, 2558253579
1, 2895418615
1, 1390822807
1, 157335946
1, 145992586
1, 2996140634
1, 1961414294
1, 322802250
1, 2466623875
1, 171220186
1, 3358009901
1, 523673353
1, 4920978911
1, 3171515326
1, 287335686
1, 3381099760
1, 567668830
1, 86907957
1, 85381814
1, 2286578510
1, 1348434176
1, 2651128841
1, 609492370
1, 282040993
1, 520255537
1, 715080617944354817
1, 468535377
1, 42619707
1, 3211307846
1, 154443280
1, 2875885005
1, 3047585422
1, 4005015076
1, 65476751
1, 1954561874
1, 4151512032
1, 410803867
1, 2586023760
1, 541421953
1, 1260484584
1, 21742432
1, 154335823
1, 2279210197
1, 148021834
1, 158012896
1, 1757406066
1, 18380803
1, 2351145016
1, 2271968046
1, 1082269020
1, 1940898224
1, 443971065
1, 88912351
1, 1273425486
1, 80590627
1, 2201082265
1, 127303207
1, 187571831
1, 2302285146
1, 712758598355525632
1, 701142900835487744
1, 2173213292
1, 23439751
1, 1169370674
1, 2393563226
1, 1290316334
1, 2364513467
1, 197658492
1, 288334492
1, 484440454
1, 1591028522
1, 706496178712506369
1, 3090905116
1, 2488553360
1, 1715486515
1, 2286185917
1, 3246360177
1, 3024154659
1, 287798857
1, 57167321
1, 2625508941
1, 1258966807
1, 800560279
1, 1011348781
1, 1732429112
1, 2218072094
1, 1938144446
1, 255797421
1, 286873342
1, 952571275
1, 2912865551
1, 3513466156
1, 198135157
1, 88236418
1, 307052421
1, 384045067
1, 463921766
1, 2243900331
1, 400186369
1, 713199506775351296
1, 3811154669
1, 3285277476
1, 2939157125
1, 2921948160
1, 1425117126
1, 762093266
1, 20656734
1, 3228774271
1, 364430983
1, 3198987407
1, 113947802
1, 586661469
1, 1036395139
1, 2325848788
1, 2582377802
1, 159879766
1, 700496567438938113
1, 1677166334
1, 793699867
1, 637347262
1, 2912137063
1, 282541871
1, 1075032752
1, 2845629650
1, 3383882255
1, 227565217
1, 2249567242
1, 4410665303
1, 714679395584253954
1, 1034943456
1, 2462185747
1, 878771574
1, 1092903235
1, 2659786436
1, 1870457095
1, 2849717140
1, 354554101
1, 2294935498
1, 1202459965
1, 1375765010
1, 1838262985
1, 567408412
1, 799206464
1, 3337405792
1, 31451583
1, 2298294620
1, 826269696
1, 4855896455
1, 2763562385
1, 1652652878
1, 439521104
1, 4121427400
1, 4615830260
1, 421474736
1, 556689656
1, 4655322628
1, 323784965
1, 266989805
1, 726753164
1, 420566810
1, 1143905046
1, 585285189
1, 1699997095
1, 2296646788
1, 35324510
1, 374776113
1, 4239576940
1, 2764091814
1, 2408980245
1, 343311417
1, 278758138
1, 390873327
1, 1214160421
1, 1182929342
1, 2306201754
1, 2827941990
1, 148915457
1, 1932897524
1, 1275916261
1, 274483640
1, 756277220
1, 549858372
1, 1418496955
1, 4258024173
1, 1710926995
1, 492196604
1, 3423052512
1, 3976122621
1, 818458986
1, 2350944824
1, 3301441300
1, 4464005775
1, 4845625359
1, 78625133
1, 904745642
1, 1154751025
1, 389656316
1, 3021065097
1, 2339961563
1, 329798050
1, 3518353215
1, 166539978
1, 4905012523
1, 3002710732
1, 709688687945060352
1, 887728362
1, 1241115517
1, 147865782
1, 1107760148
1, 2872543546
1, 3013842235
1, 2834609071
1, 632373169
1, 3429910514
1, 2966229121
1, 2550790585
1, 142077173
1, 3102684666
1, 359992682
1, 1628542520
1, 613431367
1, 3685210817
1, 2271397036
1, 957141266
1, 286998057
1, 2193111386
1, 120593963
1, 3293099051
1, 2415397344
1, 3065203583
1, 609719709
1, 1445913338
1, 2859093087
1, 153573794
1, 3622512675
1, 2272123824
1, 3254092536
1, 2756293726
1, 3041222929
1, 182716685
1, 708016698281082880
1, 196674813
1, 145424446
1, 2778218072
1, 631645727
1, 2769717148
1, 223554302
1, 548736376
1, 4587826572
1, 2195747858
1, 4881719782
1, 547392024
1, 4560031288
1, 54755788
1, 3455921232
1, 2246630108
1, 2990448187
1, 245532569
1, 4134202878
1, 2559199432
1, 178167293
1, 328164461
1, 4492766848
1, 544267664
1, 711460716931207168
1, 323543463
1, 306309752
1, 2466216960
1, 1175310062
1, 4706849856
1, 53973616
1, 3685907956
1, 2758742677
1, 1893418567
1, 856880820
1, 108962031
1, 209000674
1, 242653209
1, 878191747
1, 710060892004720641
1, 1384294254
1, 3189159286
1, 3045613443
1, 3236236934
1, 258354748
1, 713749074541830144
1, 314536691
1, 37352356
1, 129796767
1, 167562312
1, 631409957
1, 448144500
1, 2892697021
1, 3068050770
1, 2497960936
1, 236138189
1, 2993422053
1, 3602475315
1, 17240496
1, 715302006492102656
1, 3146676607
1, 1678748358
1, 166744706
1, 1110507145
1, 1620110101
1, 1602341648
1, 296894805
1, 4855237031
1, 2278225046
1, 1975195687
1, 379259173
1, 3298269155
1, 711730883980611586
1, 3620476573
1, 2181045376
1, 231966981
1, 2300204157
1, 4334147956
1, 4505569115
1, 3065721893
1, 2763225427
1, 175636880
1, 815647387
1, 1962900770
1, 4269805349
1, 609498025
1, 1483346970
1, 277700794
1, 2356237472
1, 3847031007
1, 43309044
1, 779491344
1, 1262705646
1, 2431194780
1, 156324883
1, 3494196921
1, 2841197626
1, 2473787457
1, 3815566517
1, 123034849
1, 1078462687
1, 4915717594
1, 29230526
1, 2233755864
1, 40969022
1, 2942335791
1, 523655675
1, 4805075007
1, 3278778786
1, 865498284
1, 4147533018
1, 84726298
1, 285649460
1, 442331024
1, 138222819
1, 48200258
1, 1139135420
1, 3383205130
1, 2578786465
1, 2695774319
1, 291806561
1, 1311629035
1, 78146135
1, 3085827988
1, 452807448
1, 394981553
1, 2560379150
1, 381327444
1, 2758095425
1, 3578577315
1, 1857198626
1, 3144663702
1, 2325436597
1, 702633007409135616
1, 81330041
1, 1897656228
1, 3059409701
1, 106611608
1, 431985956
1, 3123294135
1, 2951960943
1, 2670678830
1, 709899718927765504
1, 194327018
1, 197023531
1, 3180140122
1, 82643055
1, 3040652956
1, 3369680705
1, 206864762
1, 705352885878394881
1, 227006949
1, 1035466052
1, 1733861497
1, 1665058411
1, 3244573092
1, 237735991
1, 4011705732
1, 236064932
1, 703949739
1, 194605482
1, 4692928604
1, 2169475298
1, 3031152343
1, 2826455466
1, 3107050340
1, 411471088
1, 1522474050
1, 39278803
1, 423150728
1, 3313931429
1, 2833028379
1, 2407385468
1, 4441873574
1, 714413106173071360
1, 714841110934204416
1, 4341805943
1, 712994923423752194
1, 2352026143
1, 2937797882
1, 934562539
1, 318271590
1, 1240610348
1, 1180622503
1, 1364910798
1, 622519978
1, 780608407
1, 2903122274
1, 2475963284
1, 1103674327
1, 2945408794
1, 393587330
1, 575855472
1, 99236909
1, 18464791
1, 123161003
1, 63897233
1, 290911312
1, 1586883414
1, 1523503327
1, 1707963253
1, 2934480389
1, 335134902
1, 2453085637
1, 4250416229
1, 114066934
1, 1004789802
1, 329432745
1, 150430190
1, 705593547974582272
1, 1259279953
1, 2175562937
1, 74196213
1, 273507825
1, 705089856381255685
1, 2465818630
1, 2162055842
1, 739805863
1, 2336615683
1, 442302662
1, 2874079984
1, 1126828518
1, 714546986976980994
1, 3305790163
1, 407822663
1, 586791393
1, 2381835546
1, 449170451
1, 3425361809
1, 498497072
1, 3167806269
1, 2231107963
1, 337219733
1, 2333879229
1, 135363676
1, 22938734
1, 4221570854
1, 463743753
1, 2382745124
1, 3338171116
1, 4287342976
1, 946741926
1, 2148262736
1, 61182213
1, 3547775537
1, 2610730118
1, 40148985
1, 1661242646
1, 3333624988
1, 4371772575
1, 2329668682
1, 717505891
1, 2770412567
1, 4679247084
1, 462131748
1, 3088630251
1, 3079915528
1, 4012115535
1, 4890188943
1, 708704054952726529
1, 3399535367
1, 2152063648
1, 714282780
1, 93682733
1, 445511534
1, 1629314484
1, 2268784435
1, 3030217806
1, 4761135846
1, 316730809
1, 3951880635
1, 2947016782
1, 4905790521
1, 3256335421
1, 1000218734
1, 1599812516
1, 2392189879
1, 2291791303
1, 1340351
1, 179694706
1, 1411697132
1, 809874954
1, 2810923286
1, 787745167
1, 92855781
1, 40390502
1, 3142214236
1, 2857348989
1, 3319157168
1, 1187185088
1, 1661154720
1, 4711905857
1, 3791979972
1, 1610283420
1, 2257005970
1, 2766324669
1, 4484368392
1, 37437724
1, 701486773243932672
1, 97221300
1, 94142495
1, 469452662
1, 60247114
1, 349843706
1, 1894249375
1, 3352425760
1, 941930612
1, 140355100
1, 153877175
1, 2996995852
1, 4652411473
1, 3135560554
1, 386146807
1, 159813139
1, 2476868058
1, 3350258099
1, 282344769
1, 2249383950
1, 3730175897
1, 223239689
1, 1972320181
1, 384276318
1, 187360837
1, 525221480
1, 1143898182
1, 2534436178
1, 3239182059
1, 702626081405313025
1, 2718987720
1, 290112631
1, 178818494
1, 900788876
1, 3078236921
1, 700681687504539652
1, 307246395
1, 1015962704
1, 1448756964
1, 108745914
1, 448516719
1, 4089448459
1, 63355830
1, 3402248231
1, 619301373
1, 1948405927
1, 2719708181
1, 323571534
1, 4148180474
1, 2959566927
1, 2314444686
1, 4607623643
1, 2489413562
1, 91286348
1, 492394170
1, 605756292
1, 54720213
1, 2593151744
1, 4171485624
1, 480770699
1, 3207948957
1, 3319351906
1, 1112809016
1, 411840492
1, 230224067
1, 2231019745
1, 4204335839
1, 3283072494
1, 61708686
1, 2324837769
1, 969892556
1, 701780581739315200
1, 2975111064
1, 68661882
1, 2461304901
1, 1120088316
1, 4714576034
1, 531604682
1, 1637078694
1, 1473186476
1, 259579505
1, 207834292
1, 2590308309
1, 448269324
1, 3329828427
1, 981934076
1, 438289648
1, 1242496988
1, 3039528317
1, 3245395231
1, 2314060272
1, 4726482528
1, 1069568028
1, 1708391252
1, 3226629812
1, 2224091828
1, 351711750
1, 2282290831
1, 2874484489
1, 1189128134
1, 3461513546
1, 45717645
1, 163777053
1, 4661504423
1, 2718117476
1, 3239650055
1, 3122671165
1, 2584912748
1, 3229415700
1, 1620464869
1, 1681189020
1, 2797141651
1, 1548597024
1, 109167729
1, 3147439269
1, 201173066
1, 3388294161
1, 2553724783
1, 2541310489
1, 704999876
1, 298373821
1, 2282419268
1, 810974676
1, 704190342732513281
1, 628493370
1, 156123647
1, 3135393160
1, 436465753
1, 605170881
1, 250466022
1, 496182339
1, 3183434785
1, 1107183451
1, 594450767
1, 3318765828
1, 3893481085
1, 4904852814
1, 1105903723
1, 1558257726
1, 303780191
1, 85315148
1, 781484490
1, 3147446190
1, 572160289
1, 1526130948
1, 212826340
1, 3197421606
1, 3062726727
1, 3307186407
1, 206637830
1, 1493209369
1, 3207144635
1, 596115056
1, 3138994253
1, 18711228
1, 157704164
1, 2911310379
1, 322975971
1, 904441315
1, 3306156881
1, 106174417
1, 972700501
1, 383001377
1, 2252831472
1, 238277843
1, 4867046631
1, 2271820800
1, 25003120
1, 3974934363
1, 412778715
1, 4126699065
1, 277269133
1, 503416951
1, 3429221110
1, 168918666
1, 2710738570
1, 277746720
1, 3003637749
1, 711629285916864512
1, 3521453478
1, 4689269660
1, 2978900440
1, 4803701928
1, 28881591
1, 2859551841
1, 4789010737
1, 3219773502
1, 2722347184
1, 373241400
1, 192560726
1, 2511495956
1, 714171193868337157
1, 3069338953
1, 2869818116
1, 250122082
1, 2578207381
1, 710291630
1, 4012096996
1, 553168753
1, 3328293358
1, 3637595713
1, 167653162
1, 545087869
1, 3012465858
1, 2517512596
1, 4828664241
1, 322399386
1, 1978864098
1, 3236724427
1, 913169484
1, 2613056746
1, 24749247
1, 318742891
1, 3441891616
1, 1568585846
1, 4275458776
1, 792498156
1, 2938341959
1, 2403142310
1, 16805791
1, 1542057894
1, 4513286056
1, 18513696
1, 231954580
1, 1241832920
1, 152858841
1, 264112222
1, 776442758
1, 2830999339
1, 1015176882
1, 705025582736625664
1, 254240570
1, 2214199075
1, 2445625045
1, 17703264
1, 190500271
1, 3505226657
1, 3975707723
1, 2992415507
1, 2856557714
1, 712904310405799937
1, 1255070683
1, 2307039804
1, 1654449530
1, 4467312520
1, 2928301652
1, 1250123400
1, 393902330
1, 3903941895
1, 16744865
1, 2734675505
1, 46357135
1, 1963231266
1, 2423475063
1, 2780515326
1, 1554836790
1, 272115280
1, 2293715275
1, 3294431801
1, 714233369739964416
1, 1195640688
1, 1361676919
1, 453984340
1, 3131511057
1, 4746644338
1, 2685196591
1, 4099649475
1, 301164105
1, 3375801297
1, 2179138976
1, 3222053718
1, 4376015303
1, 2397400928
1, 601238800
1, 1389067470
1, 1463486742
1, 2606824725
1, 450676783
1, 526534943
1, 284700213
1, 2376672085
1, 3360748504
1, 4055576172
1, 737551789
1, 439709759
1, 319869725
1, 838970250
1, 708986988402114560
1, 485041757
1, 864992214
1, 483465267
1, 3400400633
1, 3390310738
1, 145913476
1, 2819755420
1, 106888704
1, 69158344
1, 715578056442773504
1, 3001281359
1, 867137815
1, 239908517
1, 3927374473
1, 178100500
1, 885914989
1, 4883363039
1, 557037836
1, 451754034
1, 4364469676
1, 453576051
1, 714022510765875200
1, 2273390160
1, 1712981515
1, 925629127
1, 1534047852
1, 2169535443
1, 855228590
1, 126796604
1, 4547209942
1, 2727929323
1, 2901105888
1, 4876242422
1, 3820482253
1, 182117564
1, 578372698
1, 2769812676
1, 709204780770418688
1, 130224583
1, 257788754
1, 129881562
1, 1119360878
1, 104840312
1, 162141651
1, 3232339860
1, 4305062361
1, 159263658
1, 2194581839
1, 3002064046
1, 561495926
1, 1581268933
1, 2472232388
1, 1948954106
1, 3346926977
1, 52909477
1, 28003949
1, 1672407799
1, 2950149992
1, 1461400860
1, 33467341
1, 13438512
1, 158822581
1, 102224745
1, 1345487869
1, 371249722
1, 149094052
1, 711399601639710721
1, 2342902528
1, 111696117
1, 2575438525
1, 141319426
1, 3198447101
1, 774558835
1, 781864459
1, 199503083
1, 203438664
1, 702436638102831104
1, 707853684814688256
1, 288494683
1, 3484855932
1, 1017974100
1, 1659077269
1, 330494110
1, 438480755
1, 486916797
1, 1063952076
1, 395136039
1, 2360162682
1, 199551268
1, 772852464
1, 1631719621
1, 1548328298
1, 2820546866
1, 152739156
1, 3248715164
1, 896264203
1, 1426602187
1, 548784300
1, 3285964470
1, 994145132
1, 594086960
1, 3401784663
1, 156257208
1, 2741361593
1, 715640972969963521
1, 3416019191
1, 1290257174
1, 151645688
1, 1663720363
1, 479632601
1, 1522431385
1, 4004424502
1, 712986751363448833
1, 4675770204
1, 1083319286
1, 309642888
1, 2464950342
1, 322188058
1, 4182715803
1, 1491679681
1, 2458661750
1, 1694714238
1, 2696683962
1, 536401319
1, 100139248
1, 563069482
1, 954025525
1, 2775263343
1, 40158511
1, 737717954
1, 744005000
1, 2998851192
1, 40640765
1, 1118881880
1, 4853656312
1, 707602303038021632
1, 3394080574
1, 841403382
1, 760326644
1, 3240546633
1, 53699186
1, 179878375
1, 3461555600
1, 2346469106
1, 2886581024
1, 2263604940
1, 2819415962
1, 3097872629
1, 12716032
1, 946226382
1, 24766087
1, 725424516
1, 28064611
1, 466971425
1, 244319653
1, 1913058444
1, 4132383254
1, 2408060714
1, 2229007674
1, 519268260
1, 4027719494
1, 30479894
1, 45969456
1, 4336661780
1, 181036417
1, 1424473986
1, 2867552886
1, 712060704
1, 83625928
1, 2722510996
1, 363922077
1, 707981854813499392
1, 145898994
1, 332004839
1, 3320636036
1, 2576047235
1, 707471321005948928
1, 448764962
1, 1022423455
1, 3015391113
1, 701110012379316225
1, 4152062512
1, 56782275
1, 40847171
1, 2361488102
1, 1020689898
1, 4654896481
1, 1468817185
1, 701589447486214145
1, 4420963997
1, 3775298007
1, 454057433
1, 76638777
1, 222188056
1, 1319096972
1, 3350217358
1, 716621701
1, 436048541
1, 247521739
1, 635177719
1, 21136909
1, 4845234868
1, 3426616700
1, 3421226585
1, 3626041278
1, 400157443
1, 2331977078
1, 1486607294
1, 364844379
1, 396226522
1, 2494300239
1, 124309924
1, 135663110
1, 598739622
1, 2860018254
1, 135420310
1, 296921867
1, 178127014
1, 3872091269
1, 378742391
1, 1046435515
1, 4514801123
1, 3332496369
1, 1058351376
1, 1463788158
1, 165113653
1, 331289459
1, 245009062
1, 4415699534
1, 715763101908541440
1, 3025032195
1, 712184059
1, 1642248552
1, 2458668830
1, 1936242468
1, 2708099450
1, 1260002389
1, 714510449790746624
1, 3224488244
1, 1352953051
1, 220865601
1, 711678786694221826
1, 3495241399
1, 2740265387
1, 2606297066
1, 4495871174
1, 3620182397
1, 1043844439
1, 2582253084
1, 2417989572
1, 712953330436157440
1, 364170463
1, 1704005982
1, 715967235945271296
1, 812127048
1, 710421165475409920
1, 532534749
1, 3018292658
1, 3196505956
1, 27261637
1, 2190062712
1, 3000178311
1, 2458712002
1, 3183319037
1, 2424234493
1, 250860264
1, 711524885
1, 1480866991
1, 2785096920
1, 171293874
1, 479493949
1, 3267774595
1, 261575656
1, 3438735275
1, 4902526939
1, 2270549155
1, 715026639957200896
1, 58451575
1, 2718728632
1, 43636039
1, 2246196096
1, 372855894
1, 1201492062
1, 255705780
1, 351067382
1, 1586521388
1, 1246409244
1, 2451776989
1, 1603439670
1, 40302579
1, 2497390279
1, 2566321507
1, 359384016
1, 2208078870
1, 613111523
1, 2997840620
1, 1312267922
1, 3234934393
1, 3280729801
1, 710901990801448960
1, 1032995713
1, 1604499553
1, 329915991
1, 805579754
1, 3351372268
1, 531687155
1, 3038031146
1, 569304080
1, 325311783
1, 4832941258
1, 239553618
1, 2903755178
1, 1308709093
1, 1946195341
1, 711888250420375552
1, 251393960
1, 2239038282
1, 3103700958
1, 4047837587
1, 1216991492
1, 526771491
1, 2349869317
1, 4787841090
1, 2219879260
1, 1470789247
1, 3170990773
1, 1716843097
1, 3436802290
1, 968128321
1, 1116392352
1, 218140553
1, 547885245
1, 1574225190
1, 582557202
1, 2952319142
1, 1139575147
1, 40268313
1, 1115580631
1, 1536585182
1, 1613343066
1, 2226158758
1, 853201585
1, 913561681
1, 2538998353
1, 310167753
1, 395858124
1, 714271095805898752
1, 3938481280
1, 3026861191
1, 544692624
1, 3036968461
1, 334149977
1, 3124154450
1, 2325633996
1, 3579513743
1, 4916929059
1, 2263402556
1, 371549930
1, 117401852
1, 870916568
1, 384928539
1, 2844017885
1, 702311018840596482
1, 2569128477
1, 3412292294
1, 2832011598
1, 2868384395
1, 1401304519
1, 1508601787
1, 3156908892
1, 3457856237
1, 3405085307
1, 549572465
1, 2852030264
1, 2241009098
1, 530786766
1, 4907385271
1, 2364327294
1, 4795756461
1, 711589760301543425
1, 4205000781
1, 887723916
1, 359605413
1, 100143105
1, 4769363839
1, 2329817943
1, 1036472905
1, 2223215706
1, 2881863970
1, 22856879
1, 1002633697
1, 1643802996
1, 701899261018054657
1, 554538775
1, 1397883120
1, 173796004
1, 1317205892
1, 325473088
1, 3713044162
1, 943414692
1, 77268206
1, 1213631006
1, 177436067
1, 3311542213
1, 634138792
1, 1143845900
1, 2503115192
1, 18060885
1, 57280780
1, 622437789
1, 133025564
1, 267794700
1, 2793927043
1, 2269485719
1, 2251287639
1, 3656419636
1, 595111259
1, 1340826366
1, 151606242
1, 2607453288
1, 426780140
1, 159972092
1, 2699232403
1, 195354846
1, 543910817
1, 475186623
1, 3254794846
1, 237522212
1, 477780484
1, 1468585705
1, 34595367
1, 3222291027
1, 185764620
1, 3182602596
1, 1275787914
1, 2853845797
1, 3173599914
1, 3258552682
1, 262728900
1, 960572796
1, 4739347697
1, 2460016759
1, 107279022
1, 4700687422
1, 2919042332
1, 1641778382
1, 4567986269
1, 3423255004
1, 1408213464
1, 1569287406
1, 1572455359
1, 2380048908
1, 18601800
1, 707390633959292928
1, 2511934069
1, 3222696122
1, 3161652666
1, 2942511346
1, 187659456
1, 1676747305
1, 2365121378
1, 629619846
1, 4461539069
1, 3243625550
1, 64963239
1, 625768150
1, 4835412772
1, 710628298527608832
1, 205871720
1, 2988344518
1, 445393139
1, 2906481843
1, 331224458
1, 1936746512
1, 4842918925
1, 540300764
1, 3300643335
1, 588701549
1, 3872517681
1, 3401396735
1, 185409520
1, 3139454445
1, 349129855
1, 729205760
1, 232532394
1, 136793974
1, 715238123190554624
1, 4759226053
1, 3255076193
1, 564756882
1, 967361659
1, 15418643
1, 19101613
1, 333485921
1, 4639370594
1, 3730950503
1, 38501302
1, 706994721516818432
1, 2934192337
1, 283142766
1, 4918081778
1, 4465281143
1, 2727855475
1, 237178803
1, 17980483
1, 2483027701
1, 219992787
1, 419697914
1, 426030240
1, 1709800417
1, 200654683
1, 3484441033
1, 2552820674
1, 42981866
1, 716506100
1, 111204156
1, 3022414037
1, 68233988
1, 3027437314
1, 544822916
1, 2592445218
1, 131810464
1, 2648374666
1, 4748441078
1, 913585676
1, 2265327240
1, 392320929
1, 1711075286
1, 1458858822
1, 3658880774
1, 387703273
1, 1552949125
1, 281343180
1, 2536007788
1, 3120716488
1, 213423797
1, 109891876
1, 707053964135510016
1, 340382809
1, 151431813
1, 1588878103
1, 2614726940
1, 4875458211
1, 703643946019323908
1, 3941024655
1, 1418030233
1, 4880336058
1, 715629258954182658
1, 4645262361
1, 184652768
1, 1123790814
1, 2437409634
1, 4446301812
1, 1273694360
1, 74652761
1, 2819015005
1, 2288845278
1, 2733035309
1, 956689231
1, 3097690149
1, 486359707
1, 2556552123
1, 213813286
1, 163400706
1, 948474229
1, 4836447963
1, 2645650916
1, 580446063
1, 456378697
1, 3060377368
1, 741573756
1, 324079767
1, 2307026285
1, 379236328
1, 297934828
1, 1921657435
1, 1583283732
1, 24260721
1, 4712332154
1, 2978776014
1, 2962765048
1, 3083440447
1, 308186985
1, 763773302
1, 2301833384
1, 2445503953
1, 1084323060
1, 325458923
1, 2842664698
1, 1493215225
1, 713226158154719232
1, 2983420857
1, 118029443
1, 177422934
1, 127361198
1, 2412372890
1, 715574998249967618
1, 2213374801
1, 636621229
1, 626590873
1, 1526099388
1, 3019747861
1, 1283326663
1, 28314622
1, 365650346
1, 2789440274
1, 395390914
1, 3020596354
1, 4468591521
1, 1582278344
1, 4485705083
1, 1558297710
1, 527851609
1, 491690702
1, 134891642
1, 3247980434
1, 458987212
1, 992399178
1, 2345732144
1, 2485296738
1, 3242156927
1, 429201788
1, 387855131
1, 2959970743
1, 1061970409
1, 2488594064
1, 3347693577
1, 4238030980
1, 293762605
1, 2735383832
1, 1098369188
1, 869423462
1, 4440643573
1, 3953871315
1, 3015807448
1, 2296744601
1, 4778622947
1, 2919687299
1, 189789436
1, 3154288777
1, 2606332021
1, 2315440746
1, 4858734477
1, 362413914
1, 1972725774
1, 293820807
1, 1478133757
1, 1623323226
1, 848078094
1, 710226949902360579
1, 567713040
1, 718379310
1, 324535105
1, 3334121020
1, 33357337
1, 2291107590
1, 991877498
1, 2886150797
1, 2574391974
1, 3037533394
1, 2639206396
1, 2762144623
1, 3018611565
1, 2427531233
1, 4208607947
1, 1917847154
1, 363990940
1, 1370027046
1, 4884973695
1, 711317764712042496
1, 398106365
1, 2301238782
1, 2463796087
1, 1136882984
1, 92350681
1, 3508266203
1, 140791306
1, 64714357
1, 2658437457
1, 310988861
1, 202304674
1, 1876346364
1, 145792411
1, 825392834
1, 172452152
1, 1265230872
1, 313497877
1, 335395163
1, 106373385
1, 1927332864
1, 145954956
1, 4915403768
1, 169171272
1, 326228663
1, 3228547250
1, 813913158
1, 3077576676
1, 222663078
1, 588569643
1, 1241014111
1, 2609948729
1, 1292849216
1, 155973051
1, 4246288829
1, 2730583386
1, 1673961972
1, 2789022532
1, 4849087055
1, 4397335692
1, 712874997631619072
1, 1018407205
1, 2984559443
1, 412029550
1, 1580901097
1, 1008011
1, 75304637
1, 91194898
1, 2391425898
1, 2899385363
1, 1593759734
1, 502262906
1, 4853014187
1, 2716028982
1, 3392639080
1, 349277933
1, 927638306
1, 153591928
1, 715406352718258176
1, 1624564406
1, 388306024
1, 721037630
1, 942821754
1, 2400615912
1, 3304282041
1, 2884798223
1, 2298454094
1, 2593447196
1, 324593836
1, 3317516406
1, 15262914
1, 1167486794
1, 3433249558
1, 3116445868
1, 109888945
1, 807968412
1, 173047879
1, 2590190098
1, 4647628909
1, 261977846
1, 2590321546
1, 2881235651
1, 2734207457
1, 2958711432
1, 879036386
1, 3317338484
1, 159184323
1, 735439256
1, 3308723957
1, 2179785430
1, 491283643
1, 3234454176
1, 3461638213
1, 403662002
1, 2450613780
1, 3065662133
1, 930686796
1, 332364230
1, 3842602983
1, 722872796
1, 2918565555
1, 779926147
1, 4745933095
1, 3792660980
1, 2526178044
1, 704869940910759936
1, 316168519
1, 411119749
1, 391743433
1, 3031648849
1, 315190459
1, 632614729
1, 45240578
1, 3240868863
1, 712309881873629185
1, 956273330
1, 419882052
1, 3386647887
1, 3303126999
1, 625695409
1, 2213665224
1, 367762884
1, 1339326242
1, 1460021222
1, 3759638416
1, 181713426
1, 2875620473
1, 300894835
1, 964894514
1, 3505607902
1, 28131662
1, 477673932
1, 1892446789
1, 136532436
1, 537458630
1, 3293658941
1, 4145820777
1, 710682074127015936
1, 237659797
1, 514797154
1, 2263658466
1, 351703543
1, 77118512
1, 9290912
1, 521968844
1, 55194485
1, 2445845880
1, 2504991803
1, 3602920637
1, 631586817
1, 1172403776
1, 2319181773
1, 2809542597
1, 2934289073
1, 2517238389
1, 712345311663017984
1, 3394641125
1, 582409548
1, 633422735
1, 21748593
1, 3069070741
1, 711648306
1, 710756600433127424
1, 3210684850
1, 2909452172
1, 2989393710
1, 4112179519
1, 316253897
1, 387242114
1, 3404186687
1, 2802467203
1, 228136187
1, 3105256006
1, 1631325229
1, 2975332074
1, 2231045774
1, 2911781638
1, 710094029757685760
