total count,percent of total,activties count,percent of activities,tokens,n_gram
1,0.000189,1,0.002000,actors,1grams
1,0.000189,1,0.002000,income,1grams
1,0.000189,1,0.002000,disrupting,1grams
1,0.000189,1,0.002000,denald,1grams
1,0.000189,1,0.002000,problems,1grams
1,0.000189,1,0.002000,@GravesGilbert,1grams
1,0.000189,1,0.002000,#DEprimary,1grams
1,0.000189,1,0.002000,l6roieq09h,1grams
1,0.000189,1,0.002000,#antiwhite,1grams
1,0.000189,1,0.002000,fighter,1grams
1,0.000189,1,0.002000,@steph93065,1grams
1,0.000189,1,0.002000,attacking,1grams
1,0.000189,1,0.002000,feud,1grams
1,0.000189,1,0.002000,#tea,1grams
1,0.000189,1,0.002000,l8b2txaksj,1grams
1,0.000189,1,0.002000,berman,1grams
1,0.000189,1,0.002000,walker,1grams
1,0.000189,1,0.002000,2008,1grams
1,0.000189,1,0.002000,american_mirror,1grams
1,0.000189,1,0.002000,@Harry1T6,1grams
1,0.000189,1,0.002000,moniz,1grams
1,0.000189,1,0.002000,partial,1grams
1,0.000189,1,0.002000,illustrates,1grams
1,0.000189,1,0.002000,results,1grams
1,0.000189,1,0.002000,v0qddhv5tj,1grams
1,0.000189,1,0.002000,watters,1grams
1,0.000189,1,0.002000,pope,1grams
1,0.000189,1,0.002000,byrd,1grams
1,0.000189,1,0.002000,asdkr1875r,1grams
1,0.000189,1,0.002000,cruzcrew,1grams
1,0.000189,1,0.002000,branthelaw,1grams
1,0.000189,1,0.002000,continues,1grams
1,0.000189,1,0.002000,facebook,1grams
1,0.000189,1,0.002000,llama,1grams
1,0.000189,1,0.002000,@nath_celeste,1grams
1,0.000189,1,0.002000,#Never,1grams
1,0.000189,1,0.002000,fewer,1grams
1,0.000189,1,0.002000,polling,1grams
1,0.000189,1,0.002000,populism,1grams
1,0.000189,1,0.002000,bizarre,1grams
1,0.000189,1,0.002000,9dabx2hy2n,1grams
1,0.000189,1,0.002000,@refdagopinie,1grams
1,0.000189,1,0.002000,fold,1grams
1,0.000189,1,0.002000,24gts,1grams
1,0.000189,1,0.002000,power,1grams
1,0.000189,1,0.002000,lehman,1grams
1,0.000189,1,0.002000,access,1grams
1,0.000189,1,0.002000,twins,1grams
1,0.000189,1,0.002000,marketer,1grams
1,0.000189,1,0.002000,$100K,1grams
1,0.000189,1,0.002000,chose,1grams
1,0.000189,1,0.002000,makeamericagre,1grams
1,0.000189,1,0.002000,underwood,1grams
1,0.000189,1,0.002000,weirdo,1grams
1,0.000189,1,0.002000,talent,1grams
1,0.000189,1,0.002000,spite,1grams
1,0.000189,1,0.002000,kissinger,1grams
1,0.000189,1,0.002000,potus,1grams
1,0.000189,1,0.002000,imigração,1grams
1,0.000189,1,0.002000,maciarewicz,1grams
1,0.000189,1,0.002000,d0vv53jddb,1grams
1,0.000189,1,0.002000,opinion,1grams
1,0.000189,1,0.002000,q74qiox3or,1grams
1,0.000189,1,0.002000,@K04AE,1grams
1,0.000189,1,0.002000,if40xiw8lk,1grams
1,0.000189,1,0.002000,sachs,1grams
1,0.000189,1,0.002000,duck,1grams
1,0.000189,1,0.002000,@LOLGOP,1grams
1,0.000189,1,0.002000,crap,1grams
1,0.000189,1,0.002000,certificate,1grams
1,0.000189,1,0.002000,#HateCrimes—remember,1grams
1,0.000189,1,0.002000,unleashed,1grams
1,0.000189,1,0.002000,process,1grams
1,0.000189,1,0.002000,@LibertarianBlue,1grams
1,0.000189,1,0.002000,@davidfrum,1grams
1,0.000189,1,0.002000,@NickMiller510,1grams
1,0.000189,1,0.002000,touched,1grams
1,0.000189,1,0.002000,@TheYoungTurks,1grams
1,0.000189,1,0.002000,becomes,1grams
1,0.000189,1,0.002000,levin,1grams
1,0.000189,1,0.002000,account,1grams
1,0.000189,1,0.002000,crosses,1grams
1,0.000189,1,0.002000,thin,1grams
1,0.000189,1,0.002000,proof,1grams
1,0.000189,1,0.002000,spying,1grams
1,0.000189,1,0.002000,high,1grams
1,0.000189,1,0.002000,hnlxez7xhq,1grams
1,0.000189,1,0.002000,rodz,1grams
1,0.000189,1,0.002000,something,1grams
1,0.000189,1,0.002000,cambio,1grams
1,0.000189,1,0.002000,boasting,1grams
1,0.000189,1,0.002000,democracy,1grams
1,0.000189,1,0.002000,destroying,1grams
1,0.000189,1,0.002000,ywdetiu4bw,1grams
1,0.000189,1,0.002000,winners,1grams
1,0.000189,1,0.002000,slamming,1grams
1,0.000189,1,0.002000,instead,1grams
1,0.000189,1,0.002000,establishment,1grams
1,0.000189,1,0.002000,profile,1grams
1,0.000189,1,0.002000,nh8sw3rj1a,1grams
1,0.000189,1,0.002000,mswxqepvdh,1grams
1,0.000189,1,0.002000,7bme6eclbc,1grams
1,0.000189,1,0.002000,g8p3lstgrf,1grams
1,0.000189,1,0.002000,ties,1grams
1,0.000189,1,0.002000,@panegron,1grams
1,0.000189,1,0.002000,whistle,1grams
1,0.000189,1,0.002000,light,1grams
1,0.000189,1,0.002000,xenophobia,1grams
1,0.000189,1,0.002000,lines,1grams
1,0.000189,1,0.002000,advocates,1grams
1,0.000189,1,0.002000,asserts,1grams
1,0.000189,1,0.002000,classy,1grams
1,0.000189,1,0.002000,intellectuals,1grams
1,0.000189,1,0.002000,poor,1grams
1,0.000189,1,0.002000,insight,1grams
1,0.000189,1,0.002000,00husskpof,1grams
1,0.000189,1,0.002000,interpreter,1grams
1,0.000189,1,0.002000,1reason,1grams
1,0.000189,1,0.002000,nath_celeste,1grams
1,0.000189,1,0.002000,superior,1grams
1,0.000189,1,0.002000,@Dsbigd99,1grams
1,0.000189,1,0.002000,#breaking,1grams
1,0.000189,1,0.002000,@gqforbes,1grams
1,0.000189,1,0.002000,decal,1grams
1,0.000189,1,0.002000,orange,1grams
1,0.000189,1,0.002000,nv6wqllvhk,1grams
1,0.000189,1,0.002000,crowds,1grams
1,0.000189,1,0.002000,@markos,1grams
1,0.000189,1,0.002000,2012,1grams
1,0.000189,1,0.002000,@DonaldJTrumpJr,1grams
1,0.000189,1,0.002000,insisting,1grams
1,0.000189,1,0.002000,fundraisers,1grams
1,0.000189,1,0.002000,truthfull,1grams
1,0.000189,1,0.002000,m5vv6f,1grams
1,0.000189,1,0.002000,u5nerubc1c,1grams
1,0.000189,1,0.002000,related,1grams
1,0.000189,1,0.002000,#nra,1grams
1,0.000189,1,0.002000,special,1grams
1,0.000189,1,0.002000,matt,1grams
1,0.000189,1,0.002000,@fubaglady,1grams
1,0.000189,1,0.002000,defend,1grams
1,0.000189,1,0.002000,krlai5hlua,1grams
1,0.000189,1,0.002000,#AsiaPacific,1grams
1,0.000189,1,0.002000,@mtoneyshae,1grams
1,0.000189,1,0.002000,announced,1grams
1,0.000189,1,0.002000,@Andrea_peppa,1grams
1,0.000189,1,0.002000,8204,1grams
1,0.000189,1,0.002000,v4hy9bkd0v,1grams
1,0.000189,1,0.002000,oaunzsjmoa,1grams
1,0.000189,1,0.002000,fcskor8dr4,1grams
1,0.000189,1,0.002000,york,1grams
1,0.000189,1,0.002000,@COSProject,1grams
1,0.000189,1,0.002000,7gxhhqdst5,1grams
1,0.000189,1,0.002000,@MissZindzi,1grams
1,0.000189,1,0.002000,fascism,1grams
1,0.000189,1,0.002000,bygbr8wrm2,1grams
1,0.000189,1,0.002000,@DiamondandSilk,1grams
1,0.000189,1,0.002000,mortal,1grams
1,0.000189,1,0.002000,bo_snerdly,1grams
1,0.000189,1,0.002000,r4ubnl4abe,1grams
1,0.000189,1,0.002000,embarrassed,1grams
1,0.000189,1,0.002000,erdoflyzdy,1grams
1,0.000189,1,0.002000,fella,1grams
1,0.000189,1,0.002000,playlist,1grams
1,0.000189,1,0.002000,cuticle,1grams
1,0.000189,1,0.002000,@asamjulian,1grams
1,0.000189,1,0.002000,attack,1grams
1,0.000189,1,0.002000,perfectly,1grams
1,0.000189,1,0.002000,#Gay,1grams
1,0.000189,1,0.002000,@CarmineZozzora,1grams
1,0.000189,1,0.002000,@NBCNews,1grams
1,0.000189,1,0.002000,lists,1grams
1,0.000189,1,0.002000,biggest,1grams
1,0.000189,1,0.002000,bhind,1grams
1,0.000189,1,0.002000,bieber,1grams
1,0.000189,1,0.002000,blameless,1grams
1,0.000189,1,0.002000,steel,1grams
1,0.000189,1,0.002000,loved,1grams
1,0.000189,1,0.002000,colleagues,1grams
1,0.000189,1,0.002000,@Bugsy8080,1grams
1,0.000189,1,0.002000,oadubbwimb,1grams
1,0.000189,1,0.002000,xenophobic,1grams
1,0.000189,1,0.002000,@ireneberns,1grams
1,0.000189,1,0.002000,steer,1grams
1,0.000189,1,0.002000,counter,1grams
1,0.000189,1,0.002000,teenagers,1grams
1,0.000189,1,0.002000,apparently,1grams
1,0.000189,1,0.002000,catholic,1grams
1,0.000189,1,0.002000,congrats,1grams
1,0.000189,1,0.002000,@pcr241,1grams
1,0.000189,1,0.002000,méxico,1grams
1,0.000189,1,0.002000,artístico,1grams
1,0.000189,1,0.002000,igualados,1grams
1,0.000189,1,0.002000,@HotlineJosh,1grams
1,0.000189,1,0.002000,provoked,1grams
1,0.000189,1,0.002000,#Fight4America,1grams
1,0.000189,1,0.002000,korean,1grams
1,0.000189,1,0.002000,xacavntqgo,1grams
1,0.000189,1,0.002000,norsu2,1grams
1,0.000189,1,0.002000,flushings,1grams
1,0.000189,1,0.002000,@TwoZeroSixGod,1grams
1,0.000189,1,0.002000,misogynistic,1grams
1,0.000189,1,0.002000,savaged,1grams
1,0.000189,1,0.002000,7agmosbpyg,1grams
1,0.000189,1,0.002000,segment,1grams
1,0.000189,1,0.002000,2jrzuxzfai,1grams
1,0.000189,1,0.002000,upset,1grams
1,0.000189,1,0.002000,businessman,1grams
1,0.000189,1,0.002000,n3c70o67jy,1grams
1,0.000189,1,0.002000,latinos,1grams
1,0.000189,1,0.002000,chances,1grams
1,0.000189,1,0.002000,supported,1grams
1,0.000189,1,0.002000,ultr9cxboh,1grams
1,0.000189,1,0.002000,@TimBartender,1grams
1,0.000189,1,0.002000,coloring,1grams
1,0.000189,1,0.002000,winner,1grams
1,0.000189,1,0.002000,hopeful,1grams
1,0.000189,1,0.002000,@KevinWGlass,1grams
1,0.000189,1,0.002000,dreamers,1grams
1,0.000189,1,0.002000,candidates,1grams
1,0.000189,1,0.002000,#CCOT★,1grams
1,0.000189,1,0.002000,election2016,1grams
1,0.000189,1,0.002000,@NJweedman,1grams
1,0.000189,1,0.002000,listened,1grams
1,0.000189,1,0.002000,means,1grams
1,0.000189,1,0.002000,1gvjycnt8r,1grams
1,0.000189,1,0.002000,rpfkwf48wg,1grams
1,0.000189,1,0.002000,brain,1grams
1,0.000189,1,0.002000,nope,1grams
1,0.000189,1,0.002000,married,1grams
1,0.000189,1,0.002000,$50M,1grams
1,0.000189,1,0.002000,generations,1grams
1,0.000189,1,0.002000,view,1grams
1,0.000189,1,0.002000,shapiro,1grams
1,0.000189,1,0.002000,eunning,1grams
1,0.000189,1,0.002000,@DougHeye,1grams
1,0.000189,1,0.002000,insulting,1grams
1,0.000189,1,0.002000,state,1grams
1,0.000189,1,0.002000,exellent,1grams
1,0.000189,1,0.002000,nominees,1grams
1,0.000189,1,0.002000,#NeverHilliary,1grams
1,0.000189,1,0.002000,#Boilers,1grams
1,0.000189,1,0.002000,tent,1grams
1,0.000189,1,0.002000,ability,1grams
1,0.000189,1,0.002000,wiadomościach,1grams
1,0.000189,1,0.002000,horrifyingly,1grams
1,0.000189,1,0.002000,@TheAtlantic,1grams
1,0.000189,1,0.002000,embarrassment,1grams
1,0.000189,1,0.002000,approval,1grams
1,0.000189,1,0.002000,maga,1grams
1,0.000189,1,0.002000,boss,1grams
1,0.000189,1,0.002000,#OnlyTrump,1grams
1,0.000189,1,0.002000,drum,1grams
1,0.000189,1,0.002000,joke,1grams
1,0.000189,1,0.002000,admit,1grams
1,0.000189,1,0.002000,busted,1grams
1,0.000189,1,0.002000,clfslkkgb1,1grams
1,0.000189,1,0.002000,cjig6efsr4,1grams
1,0.000189,1,0.002000,storry,1grams
1,0.000189,1,0.002000,otherwise,1grams
1,0.000189,1,0.002000,k8c8gagvs8,1grams
1,0.000189,1,0.002000,cvusuqygfl,1grams
1,0.000189,1,0.002000,laugh,1grams
1,0.000189,1,0.002000,leaked,1grams
1,0.000189,1,0.002000,@lex_looper,1grams
1,0.000189,1,0.002000,outsider,1grams
1,0.000189,1,0.002000,responds,1grams
1,0.000189,1,0.002000,estén,1grams
1,0.000189,1,0.002000,@CapehartJ,1grams
1,0.000189,1,0.002000,seasoned,1grams
1,0.000189,1,0.002000,gopers,1grams
1,0.000189,1,0.002000,#Trump4President,1grams
1,0.000189,1,0.002000,hwf9x59dsw,1grams
1,0.000189,1,0.002000,mike,1grams
1,0.000189,1,0.002000,#stampa,1grams
1,0.000189,1,0.002000,painted,1grams
1,0.000189,1,0.002000,3jwjxxoe5t,1grams
1,0.000189,1,0.002000,protect,1grams
1,0.000189,1,0.002000,#WhiteGenocide,1grams
1,0.000189,1,0.002000,value,1grams
1,0.000189,1,0.002000,@BBCNewsUS,1grams
1,0.000189,1,0.002000,js7e47kojv,1grams
1,0.000189,1,0.002000,bhszrcufed,1grams
1,0.000189,1,0.002000,swinging,1grams
1,0.000189,1,0.002000,thug,1grams
1,0.000189,1,0.002000,obituary,1grams
1,0.000189,1,0.002000,began,1grams
1,0.000189,1,0.002000,@JAMyerson,1grams
1,0.000189,1,0.002000,member,1grams
1,0.000189,1,0.002000,#climate,1grams
1,0.000189,1,0.002000,@Newsweek,1grams
1,0.000189,1,0.002000,gisteren,1grams
1,0.000189,1,0.002000,cagghzrjk8,1grams
1,0.000189,1,0.002000,discredited,1grams
1,0.000189,1,0.002000,@bakedalaska,1grams
1,0.000189,1,0.002000,xp1irgrxe6,1grams
1,0.000189,1,0.002000,@blogsostenible,1grams
1,0.000189,1,0.002000,fighting,1grams
1,0.000189,1,0.002000,x8z6dla6wh,1grams
1,0.000189,1,0.002000,qualified,1grams
1,0.000189,1,0.002000,command,1grams
1,0.000189,1,0.002000,oops,1grams
1,0.000189,1,0.002000,audio,1grams
1,0.000189,1,0.002000,snake,1grams
1,0.000189,1,0.002000,restore,1grams
1,0.000189,1,0.002000,less,1grams
1,0.000189,1,0.002000,moments,1grams
1,0.000189,1,0.002000,domestic,1grams
1,0.000189,1,0.002000,sources,1grams
1,0.000189,1,0.002000,@MarkSteynOnline,1grams
1,0.000189,1,0.002000,@WashTimes,1grams
1,0.000189,1,0.002000,@TheFeministGOP,1grams
1,0.000189,1,0.002000,@GordoGeek,1grams
1,0.000189,1,0.002000,attractive,1grams
1,0.000189,1,0.002000,wont,1grams
1,0.000189,1,0.002000,@TobinCommentary,1grams
1,0.000189,1,0.002000,n6tzyk8kef,1grams
1,0.000189,1,0.002000,loses,1grams
1,0.000189,1,0.002000,works,1grams
1,0.000189,1,0.002000,sanders2016,1grams
1,0.000189,1,0.002000,@jeffsessions,1grams
1,0.000189,1,0.002000,#Purdue,1grams
1,0.000189,1,0.002000,@TIME,1grams
1,0.000189,1,0.002000,muro,1grams
1,0.000189,1,0.002000,twitter,1grams
1,0.000189,1,0.002000,searching,1grams
1,0.000189,1,0.002000,@BrendanNyhan,1grams
1,0.000189,1,0.002000,hair,1grams
1,0.000189,1,0.002000,aplicativos,1grams
1,0.000189,1,0.002000,choosing,1grams
1,0.000189,1,0.002000,small,1grams
1,0.000189,1,0.002000,liking,1grams
1,0.000189,1,0.002000,sitdown,1grams
1,0.000189,1,0.002000,@ClassicPict,1grams
1,0.000189,1,0.002000,obsessed,1grams
1,0.000189,1,0.002000,kqv3awkpmb,1grams
1,0.000189,1,0.002000,passion,1grams
1,0.000189,1,0.002000,#YallQaeda,1grams
1,0.000189,1,0.002000,screwed,1grams
1,0.000189,1,0.002000,ripped,1grams
1,0.000189,1,0.002000,@DemsRRealRacist,1grams
1,0.000189,1,0.002000,mitt,1grams
1,0.000189,1,0.002000,@HouseCracka,1grams
1,0.000189,1,0.002000,stellar,1grams
1,0.000189,1,0.002000,@MIAMIforTRUMP,1grams
1,0.000189,1,0.002000,@Eagle_Vision,1grams
1,0.000189,1,0.002000,answ,1grams
1,0.000189,1,0.002000,wa5f9znepx,1grams
1,0.000189,1,0.002000,sister,1grams
1,0.000189,1,0.002000,rare,1grams
1,0.000189,1,0.002000,justin,1grams
1,0.000189,1,0.002000,freedom,1grams
1,0.000189,1,0.002000,cawyqfrdwr,1grams
1,0.000189,1,0.002000,qp5fcwgmbn,1grams
1,0.000189,1,0.002000,carrier,1grams
1,0.000189,1,0.002000,unattractive,1grams
1,0.000189,1,0.002000,#LatinosForTrump,1grams
1,0.000189,1,0.002000,washington,1grams
1,0.000189,1,0.002000,three,1grams
1,0.000189,1,0.002000,fbd5gzy5wn,1grams
1,0.000189,1,0.002000,281k,1grams
1,0.000189,1,0.002000,sander,1grams
1,0.000189,1,0.002000,iwb79uhyhu,1grams
1,0.000189,1,0.002000,@tteegar,1grams
1,0.000189,1,0.002000,kidding,1grams
1,0.000189,1,0.002000,overtime,1grams
1,0.000189,1,0.002000,vvblfxzn0l,1grams
1,0.000189,1,0.002000,tat158evn3,1grams
1,0.000189,1,0.002000,@Bonn1eGreer,1grams
1,0.000189,1,0.002000,touted,1grams
1,0.000189,1,0.002000,washingtonpost,1grams
1,0.000189,1,0.002000,@CuriousVibe,1grams
1,0.000189,1,0.002000,brand,1grams
1,0.000189,1,0.002000,jysgaa3prv,1grams
1,0.000189,1,0.002000,292k,1grams
1,0.000189,1,0.002000,gain,1grams
1,0.000189,1,0.002000,#Racism,1grams
1,0.000189,1,0.002000,2gether,1grams
1,0.000189,1,0.002000,5hohefttwi,1grams
1,0.000189,1,0.002000,excitement,1grams
1,0.000189,1,0.002000,horrific,1grams
1,0.000189,1,0.002000,recognize,1grams
1,0.000189,1,0.002000,sexually,1grams
1,0.000189,1,0.002000,beats,1grams
1,0.000189,1,0.002000,oixrbjnclu,1grams
1,0.000189,1,0.002000,jesse,1grams
1,0.000189,1,0.002000,incredible,1grams
1,0.000189,1,0.002000,corporation,1grams
1,0.000189,1,0.002000,@anacanapana,1grams
1,0.000189,1,0.002000,pickings,1grams
1,0.000189,1,0.002000,fire,1grams
1,0.000189,1,0.002000,eze9ymeycy,1grams
1,0.000189,1,0.002000,album,1grams
1,0.000189,1,0.002000,dismantle,1grams
1,0.000189,1,0.002000,jung,1grams
1,0.000189,1,0.002000,stay,1grams
1,0.000189,1,0.002000,@karensanders7,1grams
1,0.000189,1,0.002000,millones,1grams
1,0.000189,1,0.002000,repeal,1grams
1,0.000189,1,0.002000,christians,1grams
1,0.000189,1,0.002000,exposure,1grams
1,0.000189,1,0.002000,rlsrn5pzzp,1grams
1,0.000189,1,0.002000,baker,1grams
1,0.000189,1,0.002000,@iPulledDaTrigga,1grams
1,0.000189,1,0.002000,rule,1grams
1,0.000189,1,0.002000,write,1grams
1,0.000189,1,0.002000,heidi,1grams
1,0.000189,1,0.002000,#PJNET,1grams
1,0.000189,1,0.002000,fakty,1grams
1,0.000189,1,0.002000,#toughness,1grams
1,0.000189,1,0.002000,2y7t1zcwan,1grams
